session_id,trial_number,target_pin,pin_entered,is_correct,timestamp_ms,time_from_start_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_x,rot_y,rot_z,rot_scalar,event_type,digit_pressed,digit_position
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897090,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recording_start,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897128,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897128,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897128,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897128,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897135,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897138,75,0.0,9.776321,0.812345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897143,80,0.0,9.776321,0.812345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897148,85,0.0,9.776321,0.812345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897148,85,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6771973,0.0,0.0,0.7358015,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897153,90,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6771973,0.0,0.0,0.7358015,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897158,95,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6771973,0.0,0.0,0.7358015,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897158,95,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6771984,-1.6001986E-6,4.0461887E-6,0.73580045,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897163,100,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6771984,-1.6001986E-6,4.0461887E-6,0.73580045,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897168,105,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6771984,-1.6001986E-6,4.0461887E-6,0.73580045,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897168,105,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772001,-2.3513833E-6,7.1695604E-6,0.735799,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897173,110,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772001,-2.3513833E-6,7.1695604E-6,0.735799,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897179,116,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772001,-2.3513833E-6,7.1695604E-6,0.735799,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897179,116,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67720145,-1.5268395E-6,1.0886507E-5,0.73579764,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897183,120,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67720145,-1.5268395E-6,1.0886507E-5,0.73579764,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897188,125,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67720145,-1.5268395E-6,1.0886507E-5,0.73579764,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897188,125,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67720246,-1.7371904E-6,1.6185375E-5,0.7357968,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897193,130,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67720246,-1.7371904E-6,1.6185375E-5,0.7357968,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897198,135,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67720246,-1.7371904E-6,1.6185375E-5,0.7357968,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897198,135,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67720294,-3.7247808E-6,2.110128E-5,0.73579633,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897203,140,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67720294,-3.7247808E-6,2.110128E-5,0.73579633,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897208,145,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67720294,-3.7247808E-6,2.110128E-5,0.73579633,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897208,145,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772044,-3.0944354E-6,2.5011055E-5,0.735795,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897213,150,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772044,-3.0944354E-6,2.5011055E-5,0.735795,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897218,155,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772044,-3.0944354E-6,2.5011055E-5,0.735795,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897218,155,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772071,-5.526058E-6,2.9469244E-5,0.7357925,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897223,160,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772071,-5.526058E-6,2.9469244E-5,0.7357925,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897228,165,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772071,-5.526058E-6,2.9469244E-5,0.7357925,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897228,165,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772103,-3.9582546E-6,3.4186956E-5,0.7357896,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897233,170,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772103,-3.9582546E-6,3.4186956E-5,0.7357896,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897238,175,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772103,-3.9582546E-6,3.4186956E-5,0.7357896,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897238,175,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67721117,-2.4244891E-6,3.8000413E-5,0.7357888,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897243,180,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67721117,-2.4244891E-6,3.8000413E-5,0.7357888,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897252,189,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67721117,-2.4244891E-6,3.8000413E-5,0.7357888,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897252,189,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772138,-4.0288087E-6,4.0590807E-5,0.7357863,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897253,190,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772138,-4.0288087E-6,4.0590807E-5,0.7357863,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897258,195,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772138,-4.0288087E-6,4.0590807E-5,0.7357863,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897258,195,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67721605,-3.8203952E-6,4.3969063E-5,0.7357843,idle,,
511caa40-6adc-4432-af52-51ad7efaf683,1,1478,,0,1763423897263,200,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67721605,-3.8203952E-6,4.3969063E-5,0.7357843,idle,,
