session_id,trial_number,target_pin,pin_entered,is_correct,timestamp_ms,time_from_start_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_x,rot_y,rot_z,rot_scalar,event_type,digit_pressed,digit_position
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434048,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recording_start,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434054,32,0.0,0.0,0.0,0.018784093,0.17211115,-0.0044287695,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434054,32,0.5072784,7.4129643,5.948557,0.018784093,0.17211115,-0.0044287695,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434095,73,0.5072784,7.4129643,5.948557,0.018784093,0.17211115,-0.0044287695,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434095,73,0.5072784,7.4129643,5.948557,0.018784093,0.17211115,-0.0044287695,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434095,73,0.5072784,7.4129643,5.948557,0.018784093,0.17211115,-0.0044287695,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434095,73,0.4211368,7.389036,6.0011992,0.018784093,0.17211115,-0.0044287695,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434095,73,0.4211368,7.389036,6.0011992,0.018784093,0.17211115,-0.0044287695,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434095,73,0.42592242,7.389036,6.0346985,0.018784093,0.17211115,-0.0044287695,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434095,73,0.42592242,7.389036,6.0346985,0.018784093,0.17211115,-0.0044287695,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434095,73,0.43070808,7.379465,6.068198,0.018784093,0.17211115,-0.0044287695,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.43070808,7.379465,6.068198,-0.10949751,0.16966769,-0.025198173,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.4211368,7.365108,6.0777693,-0.10949751,0.16966769,-0.025198173,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.4211368,7.365108,6.0777693,-0.10216714,0.17944153,-0.03008509,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.4211368,7.365108,6.0777693,-0.11438443,0.17211115,-0.03008509,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.43070808,7.365108,6.1064835,-0.11438443,0.17211115,-0.03008509,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.47856453,7.3746796,6.1447687,-0.11438443,0.17211115,-0.03008509,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.47856453,7.3746796,6.1447687,-0.12293654,0.16966769,-0.03008509,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.52163535,7.3746796,6.178268,-0.12293654,0.16966769,-0.03008509,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.52163535,7.3746796,6.178268,-0.12904519,0.17088942,-0.03497201,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.5982057,7.393822,6.235696,-0.12904519,0.17088942,-0.03497201,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.5982057,7.393822,6.235696,-0.12293654,0.18799363,-0.039858926,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.6652047,7.4273214,6.259624,-0.12293654,0.18799363,-0.039858926,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.6652047,7.4273214,6.259624,-0.13515383,0.18066326,-0.045967575,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.72741807,7.460821,6.2691956,-0.13515383,0.18066326,-0.045967575,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.72741807,7.460821,6.2691956,-0.14126249,0.18432845,-0.052076224,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.7513463,7.4943204,6.273981,-0.14126249,0.18432845,-0.052076224,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.7513463,7.4943204,6.273981,-0.14737113,0.1904371,-0.05818487,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.79441714,7.513463,6.2261243,-0.14737113,0.1904371,-0.05818487,0.0,0.0,0.0,0.0,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.79441714,7.513463,6.2261243,-0.14737113,0.1904371,-0.05818487,0.13206407,0.4053583,0.875387,0.2279063,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.79441714,7.513463,6.2261243,-0.14737113,0.1904371,-0.05818487,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.79441714,7.513463,6.2261243,-0.15347977,0.19410229,-0.066736974,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.80877405,7.542177,6.202196,-0.15347977,0.19410229,-0.066736974,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.80877405,7.542177,6.202196,-0.15103632,0.20509785,-0.075289086,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8279166,7.556534,6.1447687,-0.15103632,0.20509785,-0.075289086,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8279166,7.556534,6.1447687,-0.15958843,0.20143266,-0.07895427,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.85184485,7.580462,6.096912,-0.15958843,0.20143266,-0.07895427,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.85184485,7.580462,6.096912,-0.16569707,0.19776747,-0.08628465,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8757731,7.5996046,6.0107703,-0.16569707,0.19776747,-0.08628465,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8757731,7.5996046,6.0107703,-0.170584,0.19654575,-0.09483676,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8709874,7.6139617,5.905486,-0.170584,0.19654575,-0.09483676,0.1346243,0.40325165,0.8757359,0.22880356,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8709874,7.6139617,5.905486,-0.170584,0.19654575,-0.09483676,0.16160376,0.3929,0.8600999,0.28238627,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8709874,7.6139617,5.905486,-0.170584,0.19654575,-0.09483676,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8805587,7.5900335,5.8193445,-0.170584,0.19654575,-0.09483676,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8805587,7.5900335,5.8193445,-0.17424917,0.19165882,-0.10461059,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8805587,7.5900335,5.8193445,-0.18157956,0.17577635,-0.11438443,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8662018,7.5613194,5.7188463,-0.18157956,0.17577635,-0.11438443,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8662018,7.5613194,5.7188463,-0.18646647,0.15867212,-0.12293654,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8470592,7.5326056,5.656633,-0.18646647,0.15867212,-0.12293654,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8470592,7.5326056,5.656633,-0.1876882,0.14401138,-0.13148865,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.8135597,7.503892,5.5800624,-0.1876882,0.14401138,-0.13148865,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.7752745,7.4512496,5.508278,-0.1876882,0.14401138,-0.13148865,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.7752745,7.4512496,5.508278,-0.19501857,0.11713332,-0.1375973,0.16455847,0.39228427,0.85930943,0.28393817,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.7752745,7.4512496,5.508278,-0.19501857,0.11713332,-0.1375973,0.14142625,0.40270302,0.87497854,0.22856387,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.7752745,7.4512496,5.508278,-0.19501857,0.11713332,-0.1375973,0.14428928,0.40370995,0.87354237,0.23048344,idle,,
115ec5c4-87a8-4d43-ae0f-62e858bf4237,1,1478,,0,1763425434096,74,0.7752745,7.4512496,5.508278,-0.1999055,0.09025527,-0.14492767,0.14428928,0.40370995,0.87354237,0.23048344,idle,,
