session_id,trial_number,target_pin,pin_entered,is_correct,timestamp_ms,time_from_start_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_x,rot_y,rot_z,rot_scalar,event_type,digit_pressed,digit_position
f9bee2c6-16dd-443e-935a-9aa03848e3c4,3,1478,,0,1763428294150,31,0.31106696,5.063213,8.236095,0.021227552,0.047494736,4.581486E-4,0.25748727,-0.092517845,-0.27510193,0.9216614,recording_start,,
f9bee2c6-16dd-443e-935a-9aa03848e3c4,3,1478,,0,1763428294152,33,0.31106696,5.063213,8.236095,0.041996952,-0.031917684,0.05299252,0.25748727,-0.092517845,-0.27510193,0.9216614,idle,,
f9bee2c6-16dd-443e-935a-9aa03848e3c4,3,1478,,0,1763428294152,33,0.31106696,5.063213,8.236095,0.041996952,-0.031917684,0.05299252,0.25748727,-0.092517845,-0.27510193,0.9216614,idle,,
f9bee2c6-16dd-443e-935a-9aa03848e3c4,3,1478,,0,1763428294152,33,0.31106696,5.063213,8.236095,0.041996952,-0.031917684,0.05299252,0.25748727,-0.092517845,-0.27510193,0.9216614,idle,,
f9bee2c6-16dd-443e-935a-9aa03848e3c4,3,1478,,0,1763428294152,33,0.31106696,5.063213,8.236095,0.041996952,-0.031917684,0.05299252,0.25748727,-0.092517845,-0.27510193,0.9216614,idle,,
f9bee2c6-16dd-443e-935a-9aa03848e3c4,3,1478,,0,1763428294152,33,0.31106696,5.063213,8.236095,0.041996952,-0.031917684,0.05299252,0.25748727,-0.092517845,-0.27510193,0.9216614,idle,,
f9bee2c6-16dd-443e-935a-9aa03848e3c4,3,1478,,0,1763428294152,33,0.31106696,5.063213,8.236095,-0.037415467,-0.025809037,-0.027641632,0.25748727,-0.092517845,-0.27510193,0.9216614,idle,,
f9bee2c6-16dd-443e-935a-9aa03848e3c4,3,1478,,0,1763428294178,59,0.31106696,5.063213,8.236095,-0.03619374,-0.01725693,-0.03497201,0.25748727,-0.092517845,-0.27510193,0.9216614,idle,,
f9bee2c6-16dd-443e-935a-9aa03848e3c4,3,1478,,0,1763428294178,59,0.31106696,5.063213,8.236095,-0.03619374,-0.013591741,-0.041080657,0.25748727,-0.092517845,-0.27510193,0.9216614,idle,,
f9bee2c6-16dd-443e-935a-9aa03848e3c4,3,1478,,0,1763428294178,59,0.31106696,5.063213,8.236095,-0.03375028,-0.0050396346,-0.045967575,0.25748727,-0.092517845,-0.27510193,0.9216614,idle,,
