session_id,trial_number,target_pin,pin_entered,is_correct,timestamp_ms,time_from_start_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_x,rot_y,rot_z,rot_scalar,event_type,digit_pressed,digit_position
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523053,143,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772142,7.531497E-7,3.180808E-5,0.735786,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523053,143,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67721736,-3.7189614E-7,3.5738023E-5,0.7357831,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523053,143,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67721736,-3.7189614E-7,3.5738023E-5,0.7357831,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523062,152,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67721736,-3.7189614E-7,3.5738023E-5,0.7357831,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523062,152,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772182,6.200203E-7,3.73524E-5,0.73578227,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523062,152,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772182,6.200203E-7,3.73524E-5,0.73578227,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523071,161,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772182,6.200203E-7,3.73524E-5,0.73578227,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523071,161,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772195,1.3075198E-6,4.2052692E-5,0.7357811,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523072,162,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772195,1.3075198E-6,4.2052692E-5,0.7357811,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523081,171,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772195,1.3075198E-6,4.2052692E-5,0.7357811,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523081,171,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772194,1.0040383E-6,4.411404E-5,0.7357812,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523082,172,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772194,1.0040383E-6,4.411404E-5,0.7357812,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523092,182,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772194,1.0040383E-6,4.411404E-5,0.7357812,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523092,182,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67722154,2.5071631E-6,4.6965462E-5,0.73577917,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523092,182,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67722154,2.5071631E-6,4.6965462E-5,0.73577917,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523101,191,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67722154,2.5071631E-6,4.6965462E-5,0.73577917,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523101,191,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772224,5.3501417E-6,5.0182007E-5,0.73577845,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523102,192,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772224,5.3501417E-6,5.0182007E-5,0.73577845,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523112,202,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772224,5.3501417E-6,5.0182007E-5,0.73577845,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523112,202,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772227,6.504854E-6,5.5202567E-5,0.73577815,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523112,202,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772227,6.504854E-6,5.5202567E-5,0.73577815,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523122,212,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772227,6.504854E-6,5.5202567E-5,0.73577815,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523122,212,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772248,6.626089E-6,5.6695193E-5,0.7357762,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523122,212,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772248,6.626089E-6,5.6695193E-5,0.7357762,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523131,221,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772248,6.626089E-6,5.6695193E-5,0.7357762,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523131,221,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772274,9.04884E-6,6.028099E-5,0.73577386,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523132,222,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772274,9.04884E-6,6.028099E-5,0.73577386,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523141,231,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772274,9.04884E-6,6.028099E-5,0.73577386,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523141,231,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772294,8.367361E-6,6.3510655E-5,0.73577195,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523142,232,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772294,8.367361E-6,6.3510655E-5,0.73577195,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523151,241,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772294,8.367361E-6,6.3510655E-5,0.73577195,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523151,241,0.0,9.776321,0.812345,0.0,0.0,0.0,0.677231,7.0471383E-6,6.694657E-5,0.73577046,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523152,242,0.0,9.776321,0.812345,0.0,0.0,0.0,0.677231,7.0471383E-6,6.694657E-5,0.73577046,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523162,252,0.0,9.776321,0.812345,0.0,0.0,0.0,0.677231,7.0471383E-6,6.694657E-5,0.73577046,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523162,252,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67723215,6.372169E-6,6.965453E-5,0.7357694,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523162,252,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67723215,6.372169E-6,6.965453E-5,0.7357694,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523171,261,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67723215,6.372169E-6,6.965453E-5,0.7357694,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523171,261,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772337,6.7772726E-6,7.162281E-5,0.73576796,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523173,263,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772337,6.7772726E-6,7.162281E-5,0.73576796,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523181,271,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772337,6.7772726E-6,7.162281E-5,0.73576796,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523181,271,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772357,7.036371E-6,7.510646E-5,0.7357662,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523183,273,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772357,7.036371E-6,7.510646E-5,0.7357662,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523191,281,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772357,7.036371E-6,7.510646E-5,0.7357662,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523191,281,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67723763,7.3631245E-6,7.986498E-5,0.7357644,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523193,283,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67723763,7.3631245E-6,7.986498E-5,0.7357644,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523201,291,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67723763,7.3631245E-6,7.986498E-5,0.7357644,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523201,291,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772382,9.87486E-6,8.404738E-5,0.7357639,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523202,292,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772382,9.87486E-6,8.404738E-5,0.7357639,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523212,302,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772382,9.87486E-6,8.404738E-5,0.7357639,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523212,302,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67723876,8.405587E-6,8.788721E-5,0.73576343,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523212,302,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67723876,8.405587E-6,8.788721E-5,0.73576343,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523222,312,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67723876,8.405587E-6,8.788721E-5,0.73576343,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523222,312,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67724013,6.916766E-6,9.079048E-5,0.73576206,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523222,312,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67724013,6.916766E-6,9.079048E-5,0.73576206,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523231,321,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67724013,6.916766E-6,9.079048E-5,0.73576206,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523231,321,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772424,6.076116E-6,9.295914E-5,0.73576,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523233,323,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772424,6.076116E-6,9.295914E-5,0.73576,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523241,331,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772424,6.076116E-6,9.295914E-5,0.73576,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523241,331,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67724466,5.918238E-6,9.527925E-5,0.73575795,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523242,332,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67724466,5.918238E-6,9.527925E-5,0.73575795,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523252,342,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67724466,5.918238E-6,9.527925E-5,0.73575795,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523252,342,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67724735,6.5648E-6,9.5765325E-5,0.73575544,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523252,342,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67724735,6.5648E-6,9.5765325E-5,0.73575544,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523261,351,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67724735,6.5648E-6,9.5765325E-5,0.73575544,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523261,351,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772486,5.495398E-6,9.716674E-5,0.7357543,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523263,353,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772486,5.495398E-6,9.716674E-5,0.7357543,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523271,361,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772486,5.495398E-6,9.716674E-5,0.7357543,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523271,361,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772498,4.565388E-6,1.01164245E-4,0.7357532,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523273,363,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772498,4.565388E-6,1.01164245E-4,0.7357532,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523281,371,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772498,4.565388E-6,1.01164245E-4,0.7357532,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523281,371,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772506,7.4993513E-6,1.0276037E-4,0.7357524,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523282,372,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772506,7.4993513E-6,1.0276037E-4,0.7357524,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523292,382,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772506,7.4993513E-6,1.0276037E-4,0.7357524,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523292,382,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67725325,8.7412345E-6,1.0614502E-4,0.7357501,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523293,383,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67725325,8.7412345E-6,1.0614502E-4,0.7357501,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523301,391,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67725325,8.7412345E-6,1.0614502E-4,0.7357501,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523301,391,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772542,9.688399E-6,1.0794642E-4,0.7357492,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523302,392,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772542,9.688399E-6,1.0794642E-4,0.7357492,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523312,402,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772542,9.688399E-6,1.0794642E-4,0.7357492,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523312,402,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772538,9.316578E-6,1.0975453E-4,0.73574954,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523313,403,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772538,9.316578E-6,1.0975453E-4,0.73574954,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523322,412,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772538,9.316578E-6,1.0975453E-4,0.73574954,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523322,412,0.0,9.776321,0.812345,0.0,0.0,0.0,0.677254,8.578848E-6,1.1285099E-4,0.7357493,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523322,412,0.0,9.776321,0.812345,0.0,0.0,0.0,0.677254,8.578848E-6,1.1285099E-4,0.7357493,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523331,421,0.0,9.776321,0.812345,0.0,0.0,0.0,0.677254,8.578848E-6,1.1285099E-4,0.7357493,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523331,421,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67725474,8.776258E-6,1.16735326E-4,0.73574865,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523333,423,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67725474,8.776258E-6,1.16735326E-4,0.73574865,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523341,431,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67725474,8.776258E-6,1.16735326E-4,0.73574865,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523341,431,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772552,9.629251E-6,1.2031139E-4,0.73574823,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523342,432,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772552,9.629251E-6,1.2031139E-4,0.73574823,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523357,447,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772552,9.629251E-6,1.2031139E-4,0.73574823,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523357,447,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772552,1.1108697E-5,1.2314497E-4,0.73574823,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523357,447,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772552,1.1108697E-5,1.2314497E-4,0.73574823,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523361,451,0.0,9.776321,0.812345,0.0,0.0,0.0,0.6772552,1.1108697E-5,1.2314497E-4,0.73574823,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523361,451,0.0,9.776321,0.812345,0.0,0.0,0.0,0.677255,1.2141952E-5,1.2594207E-4,0.7357484,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523362,452,0.0,9.776321,0.812345,0.0,0.0,0.0,0.677255,1.2141952E-5,1.2594207E-4,0.7357484,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523371,461,0.0,9.776321,0.812345,0.0,0.0,0.0,0.677255,1.2141952E-5,1.2594207E-4,0.7357484,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523371,461,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67725605,1.31079405E-5,1.2736939E-4,0.7357474,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523372,462,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67725605,1.31079405E-5,1.2736939E-4,0.7357474,idle,,
1edb14b2-1d98-4333-82c6-03e4ec49517f,2,1478,,0,1763424523381,471,0.0,9.776321,0.812345,0.0,0.0,0.0,0.67725605,1.31079405E-5,1.2736939E-4,0.7357474,idle,,
