session_id,trial_number,target_pin,pin_entered,is_correct,timestamp_ms,time_from_start_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_x,rot_y,rot_z,rot_scalar,event_type,digit_pressed,digit_position
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247903,22,1.2634103,6.580262,7.149754,-0.0129808765,-0.052687086,0.011453714,0.30083004,-0.2137684,-0.3708909,0.8521997,recording_start,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247904,23,1.2634103,6.580262,7.149754,0.027336199,0.2930624,0.013897174,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247904,23,1.2634103,6.580262,7.149754,0.027336199,0.2930624,0.013897174,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247904,23,1.2634103,6.580262,7.149754,0.027336199,0.2930624,0.013897174,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247904,23,1.2634103,6.580262,7.149754,0.027336199,0.2930624,0.013897174,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247904,23,2.3832514,6.6089764,6.4797635,0.027336199,0.2930624,0.013897174,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247904,23,2.416751,6.6281185,6.5515485,0.027336199,0.2930624,0.013897174,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247904,23,2.4311078,6.6281185,6.6281185,0.027336199,0.2930624,0.013897174,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247904,23,2.4263222,6.647261,6.6759753,0.027336199,0.2930624,0.013897174,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247904,23,2.4263222,6.647261,6.6759753,-0.19379686,0.570395,-0.010537418,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247904,23,2.4598217,6.666404,6.728617,-0.19379686,0.570395,-0.010537418,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.4502504,6.6855464,6.728617,-0.19379686,0.570395,-0.010537418,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.4502504,6.6855464,6.728617,-0.21823144,0.6070469,-0.015424335,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.4502504,6.6855464,6.728617,-0.23533566,0.6522509,-0.020311253,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.455036,6.690332,6.7429743,-0.23533566,0.6522509,-0.020311253,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.455036,6.690332,6.7429743,-0.25854853,0.69256794,-0.025198173,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.4598217,6.6855464,6.704689,-0.25854853,0.69256794,-0.025198173,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.4598217,6.6855464,6.704689,-0.274431,0.7316633,-0.03008509,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.4837499,6.666404,6.6855464,-0.274431,0.7316633,-0.03008509,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.4837499,6.666404,6.6855464,-0.29642212,0.76465,-0.037415467,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5316064,6.6711893,6.661618,-0.29642212,0.76465,-0.037415467,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5316064,6.6711893,6.661618,-0.31352636,0.7976367,-0.041080657,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5555346,6.704689,6.6185474,-0.31352636,0.7976367,-0.041080657,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5555346,6.704689,6.6185474,-0.3318523,0.8281799,-0.045967575,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5603201,6.680761,6.580262,-0.3318523,0.8281799,-0.045967575,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5603201,6.680761,6.580262,-0.3440696,0.85627973,-0.050854493,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.565106,6.652047,6.5850477,-0.3440696,0.85627973,-0.050854493,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.565106,6.652047,6.5850477,-0.35995206,0.8758274,-0.054519683,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.603391,6.666404,6.580262,-0.35995206,0.8758274,-0.054519683,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.603391,6.666404,6.580262,-0.36850417,0.8978185,-0.0594066,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.603391,6.661618,6.580262,-0.36850417,0.8978185,-0.0594066,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.603391,6.661618,6.580262,-0.37827802,0.9124793,-0.06062833,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5938199,6.666404,6.5611196,-0.37827802,0.9124793,-0.06062833,0.30083004,-0.2137684,-0.3708909,0.8521997,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5938199,6.666404,6.5611196,-0.37827802,0.9124793,-0.06062833,0.34297276,-0.19913298,-0.15648569,0.90455955,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5938199,6.666404,6.5611196,-0.37827802,0.9124793,-0.06062833,0.34525296,-0.19640332,-0.14702518,0.9058751,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5938199,6.666404,6.5611196,-0.3941605,0.91980964,-0.06307179,0.34525296,-0.19640332,-0.14702518,0.9058751,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247929,48,2.5842485,6.666404,6.5754766,-0.3941605,0.91980964,-0.06307179,0.34525296,-0.19640332,-0.14702518,0.9058751,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247937,56,2.5842485,6.666404,6.5754766,-0.39660397,0.93324864,-0.06918044,0.34525296,-0.19640332,-0.14702518,0.9058751,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247937,56,2.5603201,6.6855464,6.5515485,-0.39660397,0.93324864,-0.06918044,0.34525296,-0.19640332,-0.14702518,0.9058751,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247937,56,2.5603201,6.6855464,6.5515485,-0.40149087,0.945466,-0.0716239,0.34525296,-0.19640332,-0.14702518,0.9058751,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247937,56,2.5268207,6.704689,6.5659056,-0.40149087,0.945466,-0.0716239,0.34525296,-0.19640332,-0.14702518,0.9058751,idle,,
e77f5329-cf0a-4fca-a305-5eb0c8ff5450,2,1478,,0,1763428247937,56,2.5268207,6.704689,6.5659056,-0.41004297,0.94913113,-0.07284562,0.34525296,-0.19640332,-0.14702518,0.9058751,idle,,
